user,item,rating
2857,1800082735,5
2857,1807879445,1
2857,1808406133,1
2857,1800026332,5
2857,1808414381,5
2857,1808404659,4
2857,1808404091,1
2857,1804383559,1
2857,1800155161,1
2857,1800018676,5
2857,1807426893,5
2857,1800026443,5
2857,1800111258,5
2857,1808428820,1
2857,1808439458,1
2857,1802953401,1
2857,1808403981,4
2857,1800064266,1
2857,1808409330,5
2857,1808415480,1
2857,1800080788,5
2857,1800051995,5
2857,1804090611,5
2857,1800174173,5
2857,1802771203,5
2857,1800024141,5
2857,1800444945,1
2857,1808465610,4
2857,1800155580,5
2857,1807733433,5
2857,1800020307,5
2857,1800022996,5
2857,1808438656,1
2857,1807428619,5
2857,1808404010,1
2857,1800353571,1
2857,1800019304,5
2857,1808440470,1
2857,1800023362,5
2857,1800061638,5
2857,1800070006,5
2857,1808404398,5
2857,1800018710,1
2857,1805535166,1
2857,1800341783,5
2857,1800197968,5
2857,1804104796,5
2857,1800019594,5
2857,1800258211,1
2857,1807993019,1
2857,1808435938,1
2857,1807839027,1
2857,1800216534,5
2857,1800421139,5
2857,1803453994,5
2857,1808403441,1
2857,1807745519,5
2857,1808437167,1
2857,1800119695,1
2857,1802761123,5
2857,1808416650,1
2857,1800072405,5
2857,1800147492,1
2857,1800191019,5
2857,1800238182,1
2857,1803454613,5
2857,1808404170,1
2857,1800019794,5
2857,1800247298,5
2857,1804713423,5
2857,1808418410,1
2857,1800217371,5
2857,1807537463,5
2857,1808404622,1
2857,1800139980,1
2857,1808481189,1
2857,1807485310,5
2857,1800026398,5
2857,1800379216,5
2857,1808403329,5
2857,1800127186,1
2857,1804383585,5
2857,1808437039,5
2857,1808416901,1
2857,1808443070,1
2857,1808421437,5
2857,1800020333,1
2857,1808418721,1
2857,1800020102,1
2857,1804090603,5
2857,1804094938,5
2857,1808429384,1
2857,1802813191,5
2857,1800128562,1
2858,1800419896,1
2858,1800018548,5
2858,1804632964,4
2858,1800124992,5
2858,1800123570,5
2858,1807858489,5
2858,1800025962,5
2858,1808405417,5
2858,1808429530,5
2858,1800023226,5
2858,1808394205,5
2858,1808412006,1
2859,1800045221,5
2859,1800162230,5
2859,1800109249,5
2859,1800240415,5
2859,1800036113,5
2859,1807592188,4
2859,1808481189,5
2859,1800181326,5
2859,1800031914,4
2859,1808437039,5
2859,1800126545,5
2859,1800116425,5
2859,1800116750,5
2859,1804516158,5
2859,1800080429,5
2859,1800101783,5
2859,1800127352,5
2859,1800104285,5
2859,1800073490,5
2859,1800126398,5
2859,1800111985,5
2859,1808405417,5
2859,1800074886,5
2859,1808405428,5
2860,1808403030,5
2860,1808406133,5
2860,1808412410,1
2860,1808412294,1
2860,1807428853,3
2860,1800191154,5
2860,1808403441,4
2860,1808403981,5
2860,1807592188,4
2860,1808402936,4
2860,1808403329,5
2860,1808418671,4
2860,1807617199,5
2860,1808411888,4
2860,1808404477,4
2861,1808465610,3
2861,1808431865,2
2861,1807428853,5
2861,1808439458,5
2861,1800024989,5
2861,1808438656,1
2861,1808403981,2
2861,1807993019,2
2861,1807592188,4
2861,1807428619,1
2861,1808429955,1
2861,1808403329,1
2861,1808440575,1
2861,1808402795,3
2861,1807839027,4
2861,1808437039,4
2861,1808416901,2
2861,1808403030,5
2861,1808420114,1
2861,1808403441,1
2861,1808437167,1
2861,1808405757,3
2861,1808451248,5
2861,1804738128,1
2861,1808404459,1
2861,1808405417,5
2861,1807432594,5
2861,1808405428,1
2861,1808404170,1
2862,1804476866,3
2862,1800048875,5
2862,1808438656,4
2862,1808405708,4
2862,1800025962,5
2862,1808403329,5
2862,1804471404,5
2862,1808405417,5
2862,1807859436,1
2862,1800341783,5
2862,1807579301,5
2863,1807645166,5
2863,1800310655,1
2863,1808404300,5
2863,1808404091,5
2863,1807537463,5
2863,1804857894,5
2863,1808481189,5
2863,1807485310,4
2863,1808429530,5
2863,1808516293,5
2863,1800019757,3
2863,1800151138,5
2863,1808429384,5
2863,1807879916,3
2864,1807879445,5
2864,1808412410,5
2864,1800245313,5
2864,1800108021,5
2864,1808403441,5
2864,1807745519,5
2864,1808405757,5
2864,1807858508,5
2864,1800096752,5
2864,1807839027,5
2864,1800419988,5
2865,1808506675,5
2865,1808421437,1
2865,1800180308,5
2865,1808404742,5
2865,1800024516,5
2865,1808409407,1
2865,1800087921,5
2865,1800202485,5
2865,1800169318,5
2865,1800409742,5
2865,1804030627,1
2866,1800020133,1
2866,1808406133,5
2866,1808440470,5
2866,1808421437,5
2866,1800296434,5
2866,1808405757,5
2866,1807592188,3
2866,1807993019,5
2866,1804851373,5
2866,1808405417,5
2866,1804707629,5
2866,1808404170,1
2867,1808406133,4
2867,1808405886,4
2867,1808428820,4
2867,1808403441,4
2867,1808404541,4
2867,1808429955,3
2867,1808481189,5
2867,1808403329,5
2867,1804738128,5
2867,1808404459,4
2867,1808405417,4
2867,1808405308,5
2867,1808405428,5
2867,1807839027,4
2867,1808416901,4
2868,1807751254,3
2868,1808465610,4
2868,1807816345,2
2868,1807784268,5
2868,1808405164,5
2868,1808431865,5
2868,1807428853,3
2868,1807565371,5
2868,1800022106,5
2868,1808429955,3
2868,1808435938,5
2868,1808409330,3
2868,1807432836,2
2868,1807743620,3
2868,1807839027,2
2868,1808437039,5
2868,1800106663,4
2868,1808403742,5
2868,1808443070,5
2868,1800061638,5
2868,1807776248,4
2868,1800021319,4
2868,1800024141,5
2868,1808403441,4
2868,1800023240,5
2868,1800359985,2
2868,1800128062,5
2868,1800018591,5
2868,1805535166,3
2869,1808462672,5
2869,1800075743,5
2869,1800036526,5
2869,1808423053,5
2869,1802814458,5
2869,1808405650,1
2869,1808402795,5
2869,1808399245,2
2869,1800111267,5
2869,1800025366,5
2869,1804738128,5
2869,1804147056,1
2869,1800062697,5
2869,1804329549,1
2869,1800227659,5
2869,1800279640,5
2869,1802836251,1
2869,1808433595,4
2869,1807428853,5
2869,1800354471,1
2869,1807537463,5
2869,1800020489,5
2869,1800354179,4
2869,0,5
2869,1808466701,3
2869,1804520039,5
2869,1800086562,4
2869,1808403751,1
2869,1800162089,5
2869,1800353972,5
2869,1804463150,1
2869,1808404878,5
2869,1807457668,5
2869,1808498256,1
2869,1800183637,5
2869,1800111271,4
2869,1808469690,5
2869,1808405417,5
2869,1808404477,4
2870,1804104826,1
2870,1808437512,5
2870,1800184255,1
2870,1807859432,5
2870,1800024386,1
2870,1800340965,5
2870,1800184000,1
2870,1800276908,1
2870,1800215641,5
2870,1808434256,5
2870,1800018639,1
2870,1800359861,1
2870,1800079223,5
2870,1803471117,1
2870,1800151235,5
2870,1808437167,1
2870,1800025223,5
2870,1800019929,5
2870,1800041299,5
2870,1802832821,1
2870,1807432594,5
2870,1800124733,5
2870,1800024314,1
2870,1800030906,5
2870,1800139450,5
2870,1800018659,1
2870,1800134775,1
2870,1800114768,1
2870,1800182038,5
2870,1800019489,3
2870,1800252514,5
2870,1808405250,5
2870,1800024823,1
2871,1805534277,2
2871,1800025762,5
2871,1800019594,5
2871,1807428853,4
2871,1807537463,5
2871,1800023559,5
2871,1808403981,2
2871,1800026060,5
2871,1807858489,4
2871,1804516780,4
2871,1804383575,4
2871,1800216534,5
2871,1802953393,5
2871,1808405708,3
2871,1800341693,5
2871,1804738128,5
2871,1808405417,5
2871,1804770389,1
2871,1808404170,1
2871,1802813191,4
2872,1800104339,5
2872,1800268159,4
2872,1800134781,5
2872,1800068701,5
2872,1800102133,4
2872,1800131344,4
2872,1800068711,4
2872,1800092264,3
2872,1800075818,5
2872,1800066780,4
2872,1800102835,4
2872,1800134057,5
2872,1800121070,5
2872,1800170099,5
2872,1800340660,4
2872,1800137597,5
2873,1800026088,2
2873,1800169924,3
2873,1807566990,4
2873,1808403703,4
2873,1808435941,4
2873,1807859432,2
2873,1800240281,3
2873,1802957991,3
2873,1800177244,2
2873,1807993019,2
2873,1808403062,5
2873,1808429955,3
2873,1808396403,5
2873,1807812153,4
2873,1808415480,2
2873,1807743620,2
2873,1808402795,3
2873,1807839027,3
2873,1807426884,3
2873,1808404018,4
2873,1808403030,5
2873,1800245829,5
2873,1800253370,2
2873,1808405712,5
2873,1800341625,3
2873,1808417868,2
2873,1800019337,4
2873,1800025632,5
2873,1800018796,2
2873,1808404841,3
2873,1808467432,3
2873,1802956884,4
2873,1807859491,3
2873,1808405164,2
2873,1808441957,5
2873,1808412549,3
2873,1800334348,3
2873,1808404742,4
2873,1800022996,5
2873,1800179562,5
2873,1800175356,2
2873,1807428619,5
2873,1800235870,3
2873,1800154968,2
2873,1800227783,3
2873,1805535154,4
2873,1808437039,4
2873,1808406133,2
2873,1808414381,2
2873,1808404659,2
2873,1808421437,3
2873,1808404091,3
2873,1800353477,4
2873,1800233344,5
2873,1800139510,2
2873,1808405757,2
2873,1808405417,3
2873,1808404450,2
2873,1808405308,4
2873,1808405428,5
2873,1808429384,5
2874,1808455533,5
2874,1807537463,5
2874,1800417903,1
2874,1800217371,5
2874,1800026055,5
2874,1807485310,5
2874,1800381592,5
2874,1800026398,5
2874,1804408964,5
2874,1800198879,1
2874,1800134855,5
2874,1800026205,5
2874,1808406133,5
2874,1800222436,5
2874,1804383559,5
2874,1800024141,5
2874,1808403441,5
2874,1808405757,5
2874,1800373145,5
2874,1800020374,5
2874,1804738128,5
2874,1808405417,5
2874,1800236989,5
2874,1800367822,5
2874,1800082075,5
2874,1808419749,5
2875,1807437044,4
2875,1804713423,4
2875,1807479798,4
2875,1807745754,4
2875,1807816915,4
2875,1807600137,4
2875,1800023244,4
2875,1804383751,4
2875,1807737097,5
2875,1807745506,4
2875,1800028267,5
2875,1807432841,4
2875,1807426890,3
2875,1807791560,4
2875,1807426897,4
2875,1807634842,4
2875,1807799955,4
2875,1804828801,4
2875,1807463607,4
2875,1807426893,4
2875,1803454613,4
2876,1808405886,5
2876,1808412549,5
2876,1808439458,1
2876,1808404622,1
2876,1808404541,4
2876,1808429530,4
2876,1808437039,5
2876,1808416901,5
2876,1808406133,5
2876,1808403030,5
2876,1808404659,5
2876,1808421437,5
2876,1804738128,5
2876,1808405417,5
2876,1808418671,4
2876,1808405428,5
2876,1807432594,5
2877,1800026443,5
2877,1804104796,5
2877,1808412294,4
2877,1802953401,3
2877,1807993019,3
2877,1800258211,3
2877,1808402795,5
2877,1800216534,5
2877,1808403030,2
2877,1804090611,5
2877,1802771203,5
2877,1800351534,2
2877,1800025778,4
2877,1808403441,4
2877,1807599125,2
2877,1807432594,5
2877,1800060404,5
2877,1803454613,5
2877,1800238182,5
2877,1807816319,5
2877,1807428853,3
2877,1808404742,5
2877,1800062915,5
2877,1800139980,3
2877,1807592188,3
2877,1807485310,4
2877,1808403329,4
2877,1800026398,2
2877,1800353571,2
2877,1804383585,4
2877,1800019665,5
2877,1800026332,2
2877,1808440470,4
2877,1800023362,3
2877,1800070006,5
2877,1800020102,2
2877,1804383559,1
2877,1804090603,2
2877,1808405417,5
2877,1805535166,2
2877,1807426893,4
2878,1800019594,5
2878,1808409321,4
2878,1807428853,4
2878,1808404742,4
2878,1808435941,4
2878,1807592188,3
2878,1807428619,5
2878,1808435938,4
2878,1800379216,2
2878,1808412006,4
2878,1808402795,4
2878,1800121659,5
2878,1808406133,3
2878,1808421437,4
2878,1800421139,1
2878,1808450790,4
2878,1808405417,5
2878,1808404170,1
2879,1808443070,4
2879,1808406009,3
2879,1808446833,5
2879,1808404742,4
2879,1808437167,4
2879,1807428619,4
2879,1807993019,3
2879,1808405515,5
2879,1808405417,5
2879,1807839027,4
2879,1808402795,3
2879,1808405428,5
2879,1808429384,4
2879,1808416901,2
2879,1808427878,4
2880,1800237582,5
2880,1807784268,5
2880,1800029900,5
2880,1807634180,1
2880,1800020299,4
2880,1803471098,2
2880,1800183637,5
2880,1800115676,4
2880,1800072446,1
2880,1800072405,5
2880,1804383671,5
2880,1808404477,4
2880,1800018623,5
2881,1807816319,4
2881,1808418410,4
2881,1808412549,4
2881,1808403836,4
2881,1808404622,4
2881,1808481189,4
2881,1808409330,4
2881,1808435494,4
2881,1808437039,5
2881,1808416901,4
2881,1808406133,4
2881,1808403030,4
2881,1808414381,5
2881,1808421437,4
2881,1808418721,3
2881,1808431618,3
2881,1808404091,4
2881,1808404300,3
2881,1808404398,3
2881,1808416650,5
2881,1808405417,5
2881,1808435651,5
2881,1808429384,4
2881,1808410707,3
2882,1807645166,5
2882,1800060887,5
2882,1800340927,5
2882,1808404091,3
2882,1800074058,5
2882,1800354465,5
2882,1800194298,5
2882,1807428619,4
2882,1802834401,5
2882,1800026145,5
2882,1800232270,1
2882,1800161524,4
2882,1808429384,5
2883,1808465610,5
2883,1807816319,5
2883,1808431618,1
2883,1800280545,1
2883,1804738128,5
2883,1808435938,5
2883,1808404010,1
2883,1808405428,5
2883,1800110769,5
2883,1807859434,1
2883,1808404170,1
2884,1800020133,5
2884,1807816319,4
2884,1807428853,4
2884,1808404742,3
2884,1807993019,4
2884,1807428619,5
2884,1807592188,4
2884,1808437039,4
2884,1808416901,3
2884,1808406133,4
2884,1808414381,4
2884,1800020600,5
2884,1808421437,5
2884,1800340649,5
2884,1808405417,5
2884,1808418671,3
2884,1807432594,5
2885,1808403030,5
2885,1808465610,4
2885,1808404659,4
2885,1807432830,4
2885,1808405886,4
2885,1808405082,2
2885,1808403981,4
2885,1807993019,4
2885,1807592188,4
2885,1808429955,3
2885,1807428619,5
2885,1808403329,4
2885,1808405417,5
2885,1808415480,4
2885,1807839027,4
2885,1808402795,5
2885,1808405428,5
2886,1808428820,4
2886,1808403981,3
2886,1807993019,3
2886,1808429955,4
2886,1808406642,5
2886,1807839027,4
2886,1808403030,5
2886,1808442969,2
2886,1808431618,2
2886,1808416650,4
2886,1807599125,3
2886,1804738128,5
2886,1807432594,5
2886,1808404170,2
2886,1807816319,4
2886,1807428853,5
2886,1808412549,5
2886,1808404742,5
2886,1808481189,5
2886,1807428619,4
2886,1808412006,4
2886,1808416901,4
2886,1808406133,5
2886,1808414381,5
2886,1808421437,5
2886,1808418750,4
2886,1808404091,5
2886,1808405757,4
2886,1808404450,3
2886,1808405417,5
2886,1808405308,4
2886,1808429384,4
2887,1800421139,5
2887,1800353817,5
2887,1808404091,4
2887,1807428853,4
2887,1807537463,5
2887,1807858489,5
2887,1804738128,5
2887,1800379216,5
2887,1808412006,5
2887,1804516780,3
2887,1807432594,5
2887,1803454613,4
2887,1802813191,5
2888,1808465610,5
2888,1800109497,5
2888,1800121702,5
2888,1808405886,2
2888,1800139980,4
2888,1800027973,5
2888,1800126626,5
2888,1800030633,4
2888,1800221033,5
2888,1808437039,5
2888,1800093038,5
2888,1800138293,5
2888,1808403030,2
2888,1800081157,5
2888,1808438902,5
2888,1808411891,4
2888,1800115833,3
2888,1800118512,5
2888,1800095490,5
2888,1808405428,5
2889,1808406133,5
2889,1808412410,3
2889,1807428853,5
2889,1808403441,4
2889,1808438656,5
2889,1808416650,4
2889,1808429955,5
2889,1807599125,5
2889,1808404459,5
2889,1804738128,5
2889,1808405417,5
2889,1807432594,5
2889,1807839027,4
2889,1808429384,5
2890,1807437044,5
2890,1808421437,4
2890,1808405886,2
2890,1808405250,4
2890,1807428853,3
2890,1808402918,5
2890,1808405708,1
2890,1808405417,4
2890,1807432594,4
2890,1807839027,1
2890,1808433117,5
2890,1808402795,5
2891,1808406133,5
2891,1807733433,5
2891,1802761041,5
2891,1807428619,4
2891,1808465775,2
2891,1804738128,5
2891,1808405417,5
2891,1800266255,5
2891,1800019665,5
2891,1807579301,5
2891,1808416901,2
2892,1804476866,3
2892,1800197968,3
2892,1804899878,1
2892,1800353817,4
2892,1800022700,3
2892,1804383595,3
2892,1800076081,4
2892,1800024386,4
2892,1808403981,4
2892,1800361193,4
2892,1800258211,3
2892,1800215641,4
2892,1800019244,2
2892,1807743620,5
2892,1800018639,4
2892,1800025816,3
2892,1800025808,4
2892,1800021513,3
2892,1807432839,1
2892,1802771203,3
2892,1800420528,4
2892,1800019929,5
2892,1800181058,4
2892,1800132578,4
2892,1800024381,5
2892,1800419988,3
2892,1807432594,3
2892,1800238182,3
2892,1800020724,4
2892,1807645166,4
2892,1800247298,5
2892,1807733433,4
2892,1800193490,4
2892,1800020307,4
2892,1800023416,2
2892,1800283691,3
2892,1800026869,2
2892,1804713420,4
2892,1807592188,3
2892,1807428619,4
2892,1804104841,4
2892,1800026398,5
2892,1800353571,3
2892,1807657195,3
2892,1804471389,4
2892,1800019304,5
2892,1804383585,5
2892,1800019665,4
2892,1800020333,4
2892,1800351979,2
2892,1800021319,2
2892,1800023134,4
2892,1800354465,2
2892,1800018676,4
2892,1807816302,3
2892,1804379962,3
2892,1804851373,3
2892,1804892925,3
2892,1800020507,4
2893,1808412549,5
2893,1807428853,5
2893,1808404742,5
2893,1808403981,3
2893,1808404541,5
2893,1807993019,3
2893,1808481189,5
2893,1807428619,5
2893,1808403329,3
2893,1807839027,3
2893,1808416901,4
2893,1808406133,5
2893,1808403030,5
2893,1808405757,4
2893,1808405417,5
2893,1808405428,5
2893,1807432594,5
2893,1808429384,5
2894,1808403030,4
2894,1808406133,4
2894,1808404659,3
2894,1808443070,5
2894,1808404549,1
2894,1808404091,3
2894,1808416650,4
2894,1808481189,5
2894,1807993019,4
2894,1808409330,4
2894,1808402795,1
2894,1808429384,4
2894,1808437039,4
2894,1808410707,2
2895,1800026332,4
2895,1807816319,5
2895,1808440470,4
2895,1808421437,1
2895,1808412549,3
2895,1808404742,5
2895,1808405757,3
2895,1808439408,4
2895,1808435938,2
2895,1800023257,5
2895,1808405417,5
2895,1808412006,3
2895,1808420230,4
2895,1807426884,3
2896,1802821765,2
2896,1807428853,2
2896,1808503478,4
2896,1807566990,4
2896,1807776036,3
2896,1807592188,3
2896,1807428619,4
2896,1800061919,4
2896,1804738128,4
2896,1807634506,4
2896,1800112816,5
2896,1804383585,5
2896,1802814933,5
2896,1800071079,5
2897,1800020133,5
2897,1808396041,2
2897,1800245621,1
2897,1807812168,2
2897,1800126702,5
2897,1808406642,5
2897,1804094774,1
2897,1808402795,5
2897,1800082735,5
2897,1800082750,3
2897,1808403742,5
2897,1800020135,3
2897,1800100636,5
2897,1800249529,5
2897,1800340649,5
2897,1800054077,5
2897,1800174285,4
2897,1800126187,5
2897,1800340333,2
2897,1800082838,1
2897,1800082796,2
2898,1800107656,5
2898,1807432830,4
2898,1800353817,5
2898,1800068492,5
2898,1800021161,4
2898,1808403703,5
2898,1807859445,5
2898,1804126078,5
2898,1800214928,4
2898,1804383678,4
2898,1800018639,4
2898,1804383575,5
2898,1800079223,5
2898,1800119952,5
2898,1800036465,5
2898,1800092282,5
2898,1807776248,4
2898,1804318783,5
2898,1808405048,4
2898,1800143814,3
2898,1800352357,4
2898,1800020133,5
2898,1807733433,5
2898,1800020307,5
2898,1807592174,4
2898,1800350475,5
2898,1804713420,4
2898,1804856734,4
2898,1800238340,5
2898,1800099328,5
2898,1800178989,5
2898,1804476879,1
2898,1800340271,4
2898,1807428937,4
2898,1800340649,5
2898,1800243093,4
2898,1800174285,4
2898,1805535166,4
2898,1800140642,5
2899,1800021539,4
2899,1807745512,4
2899,1807432830,4
2899,1800019246,4
2899,1800267910,4
2899,1800046320,5
2899,1807566956,4
2899,1808429955,5
2899,1807432836,5
2899,1808402795,3
2899,1804555495,4
2899,1807858487,4
2899,1800261957,4
2899,1800018639,5
2899,1807733574,4
2899,1800018600,4
2899,1807657642,4
2899,1807530862,5
2899,1800279734,4
2899,1808450790,5
2899,1802837158,4
2899,1800021188,5
2899,1800296744,4
2899,1808404459,5
2899,1808416653,4
2899,1808405048,5
2899,1800353910,5
2899,1803453946,5
2899,1808393853,4
2899,1800060404,5
2899,1802832070,3
2899,1800352714,4
2899,1805535156,4
2899,1808404742,5
2899,1804589078,4
2899,1800022106,5
2899,1804725964,4
2899,1800046857,3
2899,1800018810,5
2899,1807784298,4
2899,1804851376,5
2899,1800044667,5
2899,1807858499,3
2899,1804857894,5
2899,1807657647,5
2899,1808451248,4
2899,1804318777,4
2899,1808405428,5
2899,1808410707,3
2899,1804104826,4
2899,1800353817,4
2899,1800018665,4
2899,1800367007,5
2899,1808404541,5
2899,1800264832,4
2899,1800020664,4
2899,1807812153,4
2899,1800420003,4
2899,1800147783,4
2899,1800021301,4
2899,1804516780,4
2899,1802761241,3
2899,1800018654,5
2899,1800018867,5
2899,1800359873,5
2899,1800351534,3
2899,1802837000,4
2899,1800024300,5
2899,1807809591,5
2899,1807432594,5
2899,1807645166,4
2899,1800047766,5
2899,1800242776,4
2899,1807776036,5
2899,1800022026,4
2899,1807592188,4
2899,1800469397,4
2899,1804030622,5
2899,1800021531,5
2899,1800019665,5
2899,1808406133,5
2899,1804358309,5
2899,1808404091,4
2899,1807731530,5
2899,1800046808,4
2899,1804133346,5
2899,1808412615,4
2899,1804487891,4
2899,1807858522,4
2899,1807838809,4
2899,1807866495,4
2899,1800026443,4
2899,1800027621,5
2899,1800353550,4
2899,1800354138,4
2899,1808409330,4
2899,1803242457,4
2899,1800019244,5
2899,1800019512,5
2899,1800019301,4
2899,1808404018,5
2899,1807858503,4
2899,1800019257,5
2899,1800318700,5
2899,1800018819,5
2899,1807859573,4
2899,1807634180,4
2899,1807776055,5
2899,1807599125,4
2899,1800025962,4
2899,1800019376,5
2899,1808418671,4
2899,1808403676,4
2899,1800021618,5
2899,1800025601,5
2899,1800018623,5
2899,1800444945,5
2899,1808465610,5
2899,1807455538,5
2899,1800182972,4
2899,1804713420,5
2899,1800018844,4
2899,1807428619,4
2899,1808404010,4
2899,1800060243,5
2899,1800353571,5
2899,1800552752,5
2899,1800019048,4
2899,1808440575,4
2899,1807438736,5
2899,1800422570,4
2899,1804763109,5
2899,1800177201,5
2899,1800020600,5
2899,1808404398,4
2899,1804090599,4
2899,1805535161,5
2899,1807816302,4
2899,1800444902,5
2899,1807634842,1
2899,1800019537,4
2899,1802771072,3
2899,1800332835,4
2899,1804383552,4
2899,1800165143,4
2899,1800353541,5
2899,1800341783,5
2899,1800419889,4
2899,1804857429,5
2899,1804104796,5
2899,1804094932,5
2899,1800019594,2
2899,1808412410,5
2899,1800023863,4
2899,1800350348,5
2899,1805540036,5
2899,1804713414,1
2899,1804364753,4
2899,1800141720,5
2899,1804861086,5
2899,1808429530,4
2899,1808409407,4
2899,1807839027,4
2899,1800057265,5
2899,1808403441,5
2899,1808420114,4
2899,1807745519,4
2899,1808437167,4
2899,1800104285,5
2899,1802761123,5
2899,1808416650,4
2899,1800058461,5
2899,1803454613,5
2899,1800020296,4
2899,1808405456,4
2899,1800184670,3
2899,1804713423,5
2899,1800350475,4
2899,1800139980,4
2899,1808481189,5
2899,1800354125,4
2899,1808403329,5
2899,1800026398,3
2899,1800193131,4
2899,1800350842,4
2899,1800018755,4
2899,1800062272,5
2899,1804476701,4
2899,1808421437,5
2899,1800020333,5
2899,1808418721,4
2899,1805537012,5
2899,1804476882,4
2899,1800021580,5
2899,1807733710,5
2899,1804851373,3
2899,1800020738,5
2899,1808404477,5
2899,1808429384,4
2900,1800110207,5
2900,1802814835,4
2900,1800377155,4
2900,1800048054,4
2900,1800051639,2
2900,1808430647,3
2900,1807566956,4
2900,1804463532,2
2900,1800187018,5
2900,1800053770,5
2900,1800068272,4
2900,1800138351,4
2900,1800107971,3
2900,1800126597,5
2901,1808404742,5
2901,1800217371,5
2901,1808403329,5
2901,1802814458,5
2901,1800080795,5
2901,1808412006,5
2901,1800091888,5
2901,1800154944,5
2901,1800059603,5
2901,1800080788,5
2901,1808403030,5
2901,1808404091,5
2901,1800024141,5
2901,1800183637,5
2901,1808402936,5
2901,1800126187,5
2901,1800062697,5
2901,1800023374,5
2901,1803453946,5
2901,1800102594,5
2902,1800111258,5
2902,1800026443,5
2902,1808439458,3
2902,1808403981,4
2902,1807993019,1
2902,1800258211,4
2902,1808429955,4
2902,1800022581,4
2902,1807839027,3
2902,1808403030,2
2902,1804090611,5
2902,1800421139,3
2902,1800024141,5
2902,1808403441,4
2902,1808416650,1
2902,1804738128,5
2902,1808404459,4
2902,1808435651,4
2902,1807432594,4
2902,1800060404,5
2902,1803454613,5
2902,1808465610,4
2902,1800202853,5
2902,1808418410,4
2902,1807428853,5
2902,1807537463,5
2902,1800217371,5
2902,1808438656,4
2902,1807592188,4
2902,1807428619,5
2902,1808481189,4
2902,1808403329,5
2902,1800026398,4
2902,1800379216,4
2902,1804383585,5
2902,1808505356,5
2902,1800082735,5
2902,1808437039,4
2902,1800121659,5
2902,1808406133,3
2902,1800023362,5
2902,1800061638,5
2902,1800155161,4
2902,1804090603,4
2902,1808405417,4
2902,1808405428,5
2903,1808404659,3
2903,1807428853,5
2903,1808403981,4
2903,1807428619,4
2903,1807592188,4
2903,1807993019,4
2903,1808403329,5
2903,1804861086,5
2903,1808405417,4
2903,1808406642,3
2903,1807432594,5
2903,1808416901,4
2904,1808421437,1
2904,1807530862,5
2904,1800129826,1
2904,1808404091,5
2904,1800183637,1
2904,1807428619,5
2904,1807592188,2
2904,1800026398,5
2904,1808412006,5
2904,1804147056,1
2904,1807839027,5
2905,1804383571,4
2905,1800362940,5
2905,1800019594,5
2905,1807428853,3
2905,1800019337,4
2905,1800025928,1
2905,1807428940,4
2905,1800046058,1
2905,1808405417,5
2905,1807432836,4
2905,1800071790,1
2905,1800244920,5
2905,1800353749,5
2905,1804361439,5
2906,1800177930,5
2906,1800107656,5
2906,1800259036,5
2906,1808412549,5
2906,1807859445,5
2906,1808435941,1
2906,1808404622,4
2906,1807993019,4
2906,1807428619,5
2906,1800214928,5
2906,1800024791,5
2906,1800019361,5
2906,1800420003,5
2906,1800161524,5
2906,1808403030,5
2906,1808406133,5
2906,1800021513,5
2906,1808404549,1
2906,1808404091,5
2906,1805537012,5
2906,1808405082,4
2906,1800024802,5
2906,1808405757,5
2906,1800024823,5
2906,1800026145,5
2906,1808405417,5
2906,1808405048,5
2906,1800074620,5
2906,1808405428,4
2906,1808429384,4
2906,1808419749,1
2907,1808465610,5
2907,1807859491,3
2907,1807428853,2
2907,1808415451,5
2907,1808433160,5
2907,1807993019,3
2907,1807428619,5
2907,1808481189,5
2907,1808429955,2
2907,1808409330,4
2907,1808403329,4
2907,1808429530,4
2907,1807839027,4
2907,1808435494,5
2907,1808437039,5
2907,1808416901,4
2907,1808406133,5
2907,1808414381,5
2907,1808404549,3
2907,1808406264,4
2907,1808403441,5
2907,1808416650,4
2907,1804738128,5
2907,1808404459,5
2907,1808405417,5
2907,1808435651,5
2907,1807432594,3
2908,1800326859,4
2908,1808404091,3
2908,1808396460,3
2908,1807592188,4
2908,1803471098,1
2908,1807599125,4
2908,1804738128,5
2908,1804892925,4
2908,1808406642,3
2908,1807743620,4
2908,1808405428,5
2908,1807432594,4
2908,1808404477,4
2909,1800217371,5
2909,1808437167,4
2909,1807428619,5
2909,1808481189,5
2909,1808403329,4
2909,1804738128,5
2909,1800026398,5
2909,1808405417,5
2909,1807839027,5
2909,1808405428,5
2909,1803454613,4
2909,1802813191,4
2909,1800216534,5
2910,1808403030,3
2910,1808404659,4
2910,1808437167,5
2910,1808429955,4
2910,1807428619,4
2910,1807592188,4
2910,1807993019,1
2910,1808403329,5
2910,1808405417,5
2910,1807839027,5
2910,1808405428,5
2910,1808429384,3
2910,1808437039,5
2910,1808416901,5
2910,1808404170,1
2911,1808410341,5
2911,1800205324,5
2911,1807455538,4
2911,1807428853,3
2911,1808403441,5
2911,1807428619,4
2911,1800064266,4
2911,1808403329,3
2911,1800018916,5
2911,1808411996,5
2911,1800020867,5
2911,1800022439,4
2911,1800419988,5
2911,1807432594,5
2911,1807839027,4
2912,1800111258,5
2912,1800076081,5
2912,1807993019,4
2912,1800214928,5
2912,1800018632,5
2912,1800420003,4
2912,1800161524,5
2912,1808402795,3
2912,1807579301,5
